AGNO;RBD;DGV_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_ENSE;COD_GRADO;MRUN;PROM_NOTAS_ALU;ORIGEN;ENSE_COMPLETA;MARCA_EGRESO
2021;10783;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;1;26109199;5,3;RENDIMIENTO;0;0
2021;2319;1;6;LGBO;61;6114;QUINTA DE TILCOCO;61;CACHAPOAL;310;2;26117732;4,6;SIGE;1;0
2021;10224;5;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;26151854;4,8;SIGE;1;0
2021;1967;0;5;VALPO;58;5804;VILLA ALEMANA;53;VALPARAÍSO;310;4;26105965;5,1;RENDIMIENTO;0;0
2021;10252;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;26133224;5,3;RENDIMIENTO;0;0
2021;8510;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;2;26124681;5,3;RENDIMIENTO;0;0
2021;280;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;2;26264362;5,4;RENDIMIENTO;0;0
2021;9866;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;26143911;5,7;RENDIMIENTO;0;0
2021;12566;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;26287196;5,3;RENDIMIENTO;0;0
2021;10385;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;1;26267113;6;RENDIMIENTO;0;0
2021;8654;1;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;26108089;5,3;SIGE;1;0
2021;25737;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;26139737;5,4;RENDIMIENTO;0;0
2021;129;5;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26126243;5,2;SIGE;1;0
2021;9863;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;3;26149767;4,9;RENDIMIENTO;0;0
2021;109;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26313226;5,6;SIGE;1;0
2021;4162;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;410;1;26302406;5,8;RENDIMIENTO;0;0
2021;25304;0;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;310;1;26124297;4,7;RENDIMIENTO;0;0
2021;41617;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;1;26116288;6,1;RENDIMIENTO;0;0
2021;1422;0;5;VALPO;55;5502;CALERA;51;QUILLOTA;310;1;26322024;6,1;RENDIMIENTO;0;0
2021;12115;0;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;310;2;26108497;5,8;RENDIMIENTO;0;0
2021;4084;0;16;NUBLE;162;16202;COBQUECURA;81;ÑUBLE;310;4;26152617;5,5;RENDIMIENTO;0;0
2021;4084;0;16;NUBLE;162;16202;COBQUECURA;81;ÑUBLE;310;4;26106494;5,2;RENDIMIENTO;0;0
2021;31432;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;26269159;4,8;RENDIMIENTO;0;0
2021;22664;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;610;4;26110849;5,6;RENDIMIENTO;0;0
2021;1675;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;26128616;5,9;RENDIMIENTO;0;0
2021;10696;0;13;RM;136;13601;TALAGANTE;135;TALAGANTE;310;4;26116451;4,9;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;3;26115947;5;RENDIMIENTO;0;0
2021;22485;0;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;363;2;26145766;5,7;RENDIMIENTO;1;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;510;3;26148694;5,3;RENDIMIENTO;0;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;26151354;5,7;RENDIMIENTO;0;0
2021;12749;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;26285010;5,7;RENDIMIENTO;0;0
2021;16461;0;7;MAULE;71;7101;TALCA;72;TALCA;310;1;26152731;4,8;RENDIMIENTO;0;0
2021;16461;5;7;MAULE;71;7101;TALCA;72;TALCA;310;2;26111110;5,8;SIGE;1;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;410;3;26136561;5,7;RENDIMIENTO;0;0
2021;31388;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;410;3;26162402;5,1;RENDIMIENTO;0;0
2021;15646;0;6;LGBO;61;6106;GRANEROS;61;CACHAPOAL;410;3;26144675;5,3;RENDIMIENTO;0;0
2021;1863;0;5;VALPO;51;5105;PUCHUNCAVÍ;53;VALPARAÍSO;310;2;26134622;5,5;RENDIMIENTO;0;0
2021;10076;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;410;4;26142449;5,2;RENDIMIENTO;0;0
2021;25322;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;363;4;26114644;4,3;RENDIMIENTO;1;1
2021;9285;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;26149838;6,6;RENDIMIENTO;0;0
2021;10746;0;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;310;1;26133164;6,2;RENDIMIENTO;0;0
2021;2552;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;410;4;26265415;5,4;RENDIMIENTO;0;0
2021;10832;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;1;26125694;4,7;RENDIMIENTO;0;0
2021;2836;0;7;MAULE;73;7304;MOLINA;71;CURICÓ;310;2;26153045;6,6;RENDIMIENTO;0;0
2021;2836;0;7;MAULE;73;7304;MOLINA;71;CURICÓ;310;1;26150064;6;RENDIMIENTO;0;0
2021;40308;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;363;2;26119353;5;RENDIMIENTO;1;0
2021;10911;0;15;AYP;151;15101;ARICA;151;ARICA;510;3;26130080;5,9;RENDIMIENTO;0;0
2021;10727;0;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;310;1;26267626;5,8;RENDIMIENTO;0;0
2021;10727;0;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;510;3;26265325;5,6;RENDIMIENTO;0;0
2021;2103;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;510;3;26108460;4,3;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;1;26268210;6,5;RENDIMIENTO;0;0
2021;9208;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;3;26140804;6,1;RENDIMIENTO;0;0
2021;11265;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;4;26130412;6,2;RENDIMIENTO;0;0
2021;26037;0;13;RM;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;310;4;26153436;6,9;RENDIMIENTO;0;0
2021;12836;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;610;1;26119731;5,2;RENDIMIENTO;0;0
2021;25853;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;3;26134388;5,9;RENDIMIENTO;0;0
2021;12630;0;15;AYP;151;15101;ARICA;151;ARICA;510;2;26120244;5,4;RENDIMIENTO;0;0
2021;8489;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;26137465;6,5;RENDIMIENTO;1;0
2021;9945;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;410;4;26117966;5,6;RENDIMIENTO;0;0
2021;9293;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;4;26271443;6,3;RENDIMIENTO;0;0
2021;8501;4;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;26137491;5,5;SIGE;1;0
2021;12658;0;15;AYP;151;15101;ARICA;151;ARICA;710;3;26152148;6,3;RENDIMIENTO;0;0
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;26265823;4,9;RENDIMIENTO;0;0
2021;10254;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;2;26150319;6,1;RENDIMIENTO;0;0
2021;9182;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;410;4;26142360;5,1;RENDIMIENTO;0;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;26123249;6,4;RENDIMIENTO;0;0
2021;1048;0;4;COQ;42;4203;LOS VILOS;43;CHOAPA;310;2;26345255;5,3;RENDIMIENTO;0;0
2021;12242;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;410;3;26146993;4,7;RENDIMIENTO;0;0
2021;8893;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;1;26160586;6,1;RENDIMIENTO;0;0
2021;22461;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;1;26114354;5,7;RENDIMIENTO;0;0
2021;280;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;4;26112824;5,5;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;26263051;4,7;RENDIMIENTO;0;0
2021;11139;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;410;3;26131873;5;RENDIMIENTO;0;0
2021;178;3;1;TPCA;14;1403;COLCHANE;11;IQUIQUE;310;2;26125151;5,6;SIGE;1;0
2021;9942;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;26139750;5,8;RENDIMIENTO;0;0
2021;12749;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;26148545;5,6;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;310;1;26129139;5,2;RENDIMIENTO;0;0
2021;10542;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;410;4;26120584;6,1;RENDIMIENTO;0;0
2021;2084;0;5;VALPO;56;5602;ALGARROBO;54;SAN ANTONIO;510;3;26271165;6,1;RENDIMIENTO;0;0
2021;10968;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;26302623;5,9;RENDIMIENTO;0;0
2021;8495;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;26368759;5,4;RENDIMIENTO;0;0
2021;4382;0;8;BBIO;83;8311;SANTA BÁRBARA;82;BIOBÍO;310;1;26133646;5,1;RENDIMIENTO;0;0
2021;4382;0;8;BBIO;83;8311;SANTA BÁRBARA;82;BIOBÍO;310;4;26139437;6,2;RENDIMIENTO;0;0
2021;18218;0;8;BBIO;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;310;1;26128573;5,4;RENDIMIENTO;0;0
2021;1;0;15;AYP;151;15101;ARICA;151;ARICA;510;3;26152704;5,1;RENDIMIENTO;0;0
2021;25057;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;363;2;26245227;4,8;RENDIMIENTO;1;0
2021;109;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26131294;4,6;RENDIMIENTO;0;0
2021;12551;0;1;TPCA;14;1405;PICA;11;IQUIQUE;310;1;26146817;4,5;RENDIMIENTO;0;0
2021;8494;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;1;26310932;5,7;RENDIMIENTO;0;0
2021;12758;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;363;2;26153639;5,4;RENDIMIENTO;1;0
2021;13168;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;1;26150095;6,1;RENDIMIENTO;0;0
2021;20393;0;8;BBIO;81;8111;TOMÉ;83;CONCEPCIÓN;363;4;26126906;4,8;RENDIMIENTO;1;1
2021;12551;2;1;TPCA;14;1405;PICA;11;IQUIQUE;310;2;26115430;5,3;SIGE;1;0
2021;26012;0;13;RM;134;13404;PAINE;132;SANTIAGO SUR;310;1;26289094;5,7;RENDIMIENTO;0;0
2021;25458;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;26110178;4,5;RENDIMIENTO;0;0
2021;9182;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;2;26139287;5,8;RENDIMIENTO;0;0
2021;8508;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;1;26267133;5,6;RENDIMIENTO;0;0
2021;25330;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;26135186;5,7;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;510;4;26153586;5,9;RENDIMIENTO;0;0
2021;14922;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;3;26333178;5,4;RENDIMIENTO;0;0
2021;14922;5;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;2;26263752;6;SIGE;1;0
2021;107;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26145842;4,7;RENDIMIENTO;0;0
2021;10128;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;363;2;26134957;6,1;RENDIMIENTO;0;0
2021;40321;0;4;COQ;41;4101;LA SERENA;41;ELQUI;363;2;26528799;5;RENDIMIENTO;1;0
2021;2737;0;7;MAULE;73;7301;CURICÓ;71;CURICÓ;310;1;26140018;5,5;RENDIMIENTO;0;0
2021;10408;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;510;3;26135917;6,9;RENDIMIENTO;0;0
2021;191;0;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;510;2;26120515;5,2;RENDIMIENTO;0;0
2021;13176;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;363;4;26153328;5,6;RENDIMIENTO;1;1
2021;4162;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;410;4;26136204;6,1;RENDIMIENTO;0;0
2021;218;6;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;26133500;5,3;SIGE;1;0
2021;12062;0;8;BBIO;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;510;1;26146670;4,7;RENDIMIENTO;0;0
2021;9106;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;410;3;26268074;6,6;RENDIMIENTO;0;0
2021;10970;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;410;1;26145068;4,8;RENDIMIENTO;0;0
2021;10399;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;1;26111478;4,7;RENDIMIENTO;0;0
2021;40422;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;510;3;26293245;6,6;RENDIMIENTO;0;0
2021;9472;2;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;2;26129566;5,4;SIGE;1;0
2021;25926;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;1;26109750;5,8;RENDIMIENTO;0;0
2021;12185;0;14;RIOS;141;14101;VALDIVIA;141;VALDIVIA;310;1;26129717;5,9;RENDIMIENTO;0;0
2021;10077;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;610;3;26117930;5,4;RENDIMIENTO;0;0
2021;11965;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;4;26157528;5,2;RENDIMIENTO;0;0
2021;280;1;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;2;26321516;6;SIGE;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;26351114;4,7;RENDIMIENTO;0;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;463;2;26313320;6;RENDIMIENTO;0;0
2021;129;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26265837;5,3;RENDIMIENTO;0;0
2021;10252;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;26121576;4,4;RENDIMIENTO;0;0
2021;10967;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;26265951;4,6;RENDIMIENTO;0;0
2021;10076;0;13;RM;131;13117;LO PRADO;134;SANTIAGO PONIENTE;410;3;26268084;4,8;RENDIMIENTO;0;0
2021;10450;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;26279519;4,7;RENDIMIENTO;0;0
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;26269937;5,5;RENDIMIENTO;0;0
2021;12712;0;15;AYP;151;15101;ARICA;151;ARICA;510;3;26132911;4,6;RENDIMIENTO;0;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;610;3;26111900;6,6;RENDIMIENTO;0;0
2021;286;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;4;26107070;6,5;RENDIMIENTO;0;0
2021;8;6;15;AYP;151;15101;ARICA;151;ARICA;310;2;26149614;5,8;SIGE;1;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26140223;5,5;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;26129203;4,5;RENDIMIENTO;0;0
2021;9801;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;310;2;26294550;6,4;RENDIMIENTO;0;0
2021;13168;7;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;2;26117108;6,7;SIGE;1;0
2021;13168;7;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;2;26116086;6,9;SIGE;1;0
2021;2444;0;6;LGBO;63;6301;SAN FERNANDO;62;COLCHAGUA;410;3;26160131;4,8;RENDIMIENTO;0;0
2021;575;0;4;COQ;41;4101;LA SERENA;41;ELQUI;610;3;26146625;5,3;RENDIMIENTO;0;0
2021;9634;0;13;RM;131;13112;LA PINTANA;136;CORDILLERA;410;1;26318109;5,2;RENDIMIENTO;0;0
2021;10075;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;310;1;26334769;6;RENDIMIENTO;0;0
2021;25818;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;363;4;26270190;6,6;RENDIMIENTO;1;1
2021;11287;0;6;LGBO;61;6104;COLTAUCO;61;CACHAPOAL;310;1;26366354;5;RENDIMIENTO;0;0
2021;9088;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;1;26283708;5,4;RENDIMIENTO;0;0
2021;13168;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;610;4;26142374;5,7;RENDIMIENTO;0;0
2021;107;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26279592;5,6;RENDIMIENTO;0;0
2021;25101;0;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;310;1;26265566;6;RENDIMIENTO;0;0
2021;14208;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;563;2;26150242;4,9;RENDIMIENTO;0;0
2021;8429;0;12;MAG;121;12101;PUNTA ARENAS;121;MAGALLANES;310;1;26264654;5,5;RENDIMIENTO;0;0
2021;10757;0;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;310;3;26149426;4,6;RENDIMIENTO;0;0
2021;10781;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;2;26145144;5,6;RENDIMIENTO;0;0
2021;10781;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;2;26133619;6;RENDIMIENTO;0;0
2021;10781;6;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;2;26143823;5,6;SIGE;1;0
2021;72;0;15;AYP;151;15102;CAMARONES;151;ARICA;710;4;26154134;4,9;RENDIMIENTO;0;0
2021;8893;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;3;26159878;6,3;RENDIMIENTO;0;0
2021;10911;0;15;AYP;151;15101;ARICA;151;ARICA;510;1;26263052;5,4;RENDIMIENTO;0;0
2021;10911;0;15;AYP;151;15101;ARICA;151;ARICA;610;4;26160098;5,5;RENDIMIENTO;0;0
2021;10900;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26246173;6,7;RENDIMIENTO;0;0
2021;40340;0;3;ATCMA;33;3302;ALTO DEL CARMEN;32;HUASCO;310;2;26146718;4,3;RENDIMIENTO;0;0
2021;10845;0;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;310;1;26132991;6,9;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;3;26241708;6,5;RENDIMIENTO;0;0
2021;12551;0;1;TPCA;14;1405;PICA;11;IQUIQUE;310;1;26127393;4,6;RENDIMIENTO;0;0
2021;1517;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;2;26160242;5,8;RENDIMIENTO;0;0
2021;22755;0;14;RIOS;142;14204;RÍO BUENO;142;RANCO;710;2;26156325;5,8;RENDIMIENTO;0;0
2021;40295;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26270816;4,6;RENDIMIENTO;0;0
2021;3387;0;7;MAULE;74;7404;PARRAL;73;LINARES;510;3;26160599;5;RENDIMIENTO;0;0
2021;25114;0;13;RM;131;13112;LA PINTANA;136;CORDILLERA;363;4;3164967;5,7;RENDIMIENTO;1;1
2021;1549;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;2;26265340;6,4;RENDIMIENTO;0;0
2021;8979;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;1;26269707;6,3;RENDIMIENTO;0;0
2021;14389;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;363;2;26162372;5;RENDIMIENTO;0;0
2021;10792;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;363;4;26162576;6,5;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;1;26267686;4,8;RENDIMIENTO;0;0
2021;9896;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;1;26263138;5,7;RENDIMIENTO;0;0
2021;20244;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;363;4;26162385;5,3;RENDIMIENTO;1;1
2021;1148;0;5;VALPO;54;5404;PETORCA;51;QUILLOTA;410;3;26156589;6,5;RENDIMIENTO;0;0
2021;10697;6;13;RM;136;13601;TALAGANTE;135;TALAGANTE;410;2;26264951;6,1;SIGE;1;0
2021;12823;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;3;26266901;6,5;RENDIMIENTO;0;0
2021;12823;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;26270927;6,4;RENDIMIENTO;0;0
2021;31343;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;26294949;4,4;RENDIMIENTO;0;0
2021;40115;0;6;LGBO;63;6301;SAN FERNANDO;62;COLCHAGUA;363;4;26310772;6;RENDIMIENTO;0;0
2021;161;0;1;TPCA;14;1404;HUARA;11;IQUIQUE;310;1;26266257;4,8;RENDIMIENTO;0;0
2021;8;0;15;AYP;151;15101;ARICA;151;ARICA;310;1;26244688;4,6;RENDIMIENTO;0;0
2021;199;0;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;310;2;26243881;6,2;RENDIMIENTO;0;0
2021;9690;0;13;RM;131;13116;LO ESPEJO;132;SANTIAGO SUR;410;3;26266021;5,9;RENDIMIENTO;0;0
2021;399;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;1;26265165;5,6;RENDIMIENTO;0;0
2021;10686;0;13;RM;134;13403;CALERA DE TANGO;132;SANTIAGO SUR;310;2;26269688;6;RENDIMIENTO;0;0
2021;10746;0;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;310;4;26263978;4,8;RENDIMIENTO;0;0
2021;20244;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;363;4;26268996;6,9;RENDIMIENTO;1;1
2021;8421;0;12;MAG;124;12401;NATALES;121;MAGALLANES;310;4;26264021;6,2;RENDIMIENTO;0;0
2021;8880;0;13;RM;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;310;4;26265168;7;RENDIMIENTO;0;0
2021;10792;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;363;4;26267157;5,6;RENDIMIENTO;1;1
2021;8474;0;12;MAG;123;12301;PORVENIR;121;MAGALLANES;310;1;26270866;5,1;RENDIMIENTO;0;0
2021;16452;0;7;MAULE;73;7301;CURICÓ;71;CURICÓ;510;2;26270204;4,8;RENDIMIENTO;0;0
2021;1676;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;3;26267414;6,1;RENDIMIENTO;0;0
2021;1676;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;26268711;6,1;RENDIMIENTO;0;0
2021;220;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;510;3;26266353;4,7;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;2;26262998;6;RENDIMIENTO;0;0
2021;8880;0;13;RM;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;310;1;26265547;6,8;RENDIMIENTO;0;0
2021;1503;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;510;3;26268845;5,8;RENDIMIENTO;0;0
2021;574;6;4;COQ;41;4101;LA SERENA;41;ELQUI;510;1;26244326;6,3;SIGE;1;0
2021;1148;0;5;VALPO;54;5404;PETORCA;51;QUILLOTA;310;1;26245535;5,9;RENDIMIENTO;0;0
2021;285;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;26266922;5;RENDIMIENTO;0;0
2021;11248;0;6;LGBO;61;6117;SAN VICENTE;61;CACHAPOAL;310;1;26268940;6,1;RENDIMIENTO;0;0
2021;4572;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;2;26266647;6,1;RENDIMIENTO;0;0
2021;199;0;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;310;2;26246167;5,3;RENDIMIENTO;0;0
2021;199;0;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;310;4;26246880;5,6;RENDIMIENTO;0;0
2021;199;0;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;310;3;26247677;5;RENDIMIENTO;0;0
2021;26311;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;1;26246782;6,3;RENDIMIENTO;0;0
2021;26311;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;3;26242989;6,3;RENDIMIENTO;0;0
2021;125;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26264458;6,1;RENDIMIENTO;0;0
2021;10397;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;510;3;26294828;4,6;RENDIMIENTO;0;0
